tsl,byd
0.36026294,0.532184687
0.641022018,0.538881995
0.850302154,0.562149801
0.045578815,0.681818182
0.297787556,0.99495637
0.710357557,0.289961014
0.95376195,0.539228022
0.001716385,0.494752089
0.057156721,0.494752089
0.4258139,0.073263565
0.380586191,0.044533167
0.387802338,0.071242372
0.075900678,0.067451394
0.861918084,0.957607013
0.250544735,0.364693543
0.709287923,0.587437956
0.992260543,0.948229135
0.354788651,0.049220943
0.382391157,0.931575808
0.532477393,0.029202023
0.67955079,0.778571039
0.764169013,0.641335022
0.554008036,0.338220044
0.554008036,0.990155027
0.834825904,0.047233097
0.308560219,0.919396226
0.70470911,0.992947714
0.889775323,0.310598546
0.701978208,0.949520273
0.93505669,0.934935294
0.754718022,0.267280769
0.773736195,0.880361873
0.558890509,0.784498776
0.587521243,0.725745039
0.99243148,0.143959406
0.798075191,0.819797967
0.465027631,0.412456667
0.191571035,0.052991119
0.715190236,0.258649326
0.368145989,0.641598706
0.014152546,0.283948495
0.316418917,0.13795388
,0.961317248
0.900605152,0.058563146
0.5,0.5
0.525282342,0.440723569
0.017166874,0.234042969
0.446283841,0.234042969
0.437597847,0.164808536
0.440690151,0.340529348
0.746150182,0.902748681
0.152353004,0.89184172
0.32655665,0.327921243
0.028626903,0.16790878
0.354071434,0.644901725
0.991489474,0.011103928
0.03689541,0.782324206
,0.430202476
0.337048266,0.724100641
0.020911324,0.98868538
0.108962084,0.392329879
0.011182549,0.684812025
0.429141459,0.107364419
0.323772411,0.998817676
0.39451142,0.994206063
0.850045984,0.999999996
,0.78230601
0.166916829,0.680800204
0.678310008,0.129329331
0.068185552,0.049563276
0.563311706,0.160045016
0.473767218,0.907385831
0.91693345,0.424218129
0.625969239,0.412778586
0.373253315,0.58636809
0.988746859,0.95992587
0.867113262,0.635618147
0.235228947,0.073936711
0.916938343,0.010709943
0.903315352,0.409620529
0.472172058,0.533971108
0.916991294,0.003637242
0.5,0.935228519
0.183927004,0.658947254
0.5,0.890900588
0.7221518,0.999890816
0.787364868,0.995607896
0.42997044,0.943911535
0.547779847,0.923501042
0.66919356,0.152585419
0.038030264,0.307775477
0.541712599,0.152585419
0.34038333,0.024774859
0.399896909,0.721227446
0.275952799,0.97106291
0.234130778,0.995675404
0.737382574,0.335411574
0.007639584,0.41148013
0.712298452,0.913069909
0.712298452,0.448215123
0.712298452,0.448215123
0.566286475,0.552555538
0.512470176,2.82E-05
0.42621599,0.999865851
0.767228062,0.273458351
0.272141465,0.929975597
0.357840679,0.784805021
0.623699338,0.002512367
0.930706807,0.783107404
0.878809094,0.000154625
0.913410677,0.165899076
0.141815005,0.136583731
0.525973245,0.651550125
0.585179731,0.168042121
0.744231951,0.018528239
0.016341731,0.029658041
0.709287923,0.247694496
0.697692897,0.749157125
0.725468357,0.287254147
0.088323037,0.893360715
0.088323037,0.915136218
0.088323037,0.194129637
0.278176481,0.964425214
0.999137828,0.801728931
0.939209339,0.733105041
0.68609141,0.201491136
0.357648626,0.951757276
0.727749103,0.573643411
0.027736623,0.724859613
0.869909415,0.717362558
0.712298452,0.555782954
0.166457751,0.689207448
0.786270237,0.980798883
0.799820859,0.940172553
0.123983786,0.034862606
0.838574854,0.9515261
0.411724335,0.038344115
0.98572368,0.065064764
0.318994205,0.01863218
0.5407518,0.002864738
0.473767218,0.125762322
0.049784819,0.432022646
0.755144198,0.279048267
0.352962314,0.341310476
0.573451491,0.583812827
0.388622964,0.00071243
0.084302464,0.068463093
0.23082834,0.973370023
0.933630593,0.75
0.256714802,0.572065946
0.999790197,0.537446691
0.88457032,0.65594559
0.996890197,0.75166815
0.86383615,0.559679577
0.099952666,0.47063383
0.099952666,0.797419005
0.099952666,0.539253232
0.041942641,0.539253232
0.994406424,0.710868733
0.127358307,0.728865757
0.956007308,0.547789823
0.956007308,0.811283182
0.956007308,0.982713586
0.956007308,0.705030908
0.956007308,0.914864537
0.956007308,0.004776855
0.956007308,0.998520903
0.956007308,0.63709025
0.956007308,0.438015755
0.956007308,0.91713264
0.956007308,0.211924473
0.956007308,0.314053987
0.956007308,0.473767218
0.956007308,0.017852812
0.956007308,0.06688886
0.956007308,0.062299029
0.956007308,0.608237579
0.956007308,0.529098621
0.956007308,0.134836646
0.956007308,0.221439025
0.93358952,0.977010936
0.25,0.5
0.736600652,0.904765807
0.284602698,0.473767218
0.456007308,0.890784754
0.384310925,0.944919554
0.025838352,0.356090863
0.12280597,0.275400022
0.508696586,0.224364436
0.993780974,0.029869623
0.513819446,0.496958949
0.186308386,0.675492346
0.596227582,0.686935626
0.511967282,0.561548479
0.491138962,0.046731398
0.25,0.018691631
0.25,0.711246201
0.25,0.734886925
0.25,0.006832704
0.25,0.293299914
0.25,0.835419436
0.25,0.921909933
0.172822653,0.109944462
0.99851888,0.165429231
0.324581394,0.414306732
0.580865917,0.38920553
0.061275125,0.899360663
0.115288193,0.860855793
0.463602109,0.103750655
0.761878107,0.229155043
0.742303626,0.25240288
0.525560217,0.509678089
0.337309903,0.337285974
0.337309903,0.408993529
0.834829797,0.383742596
0.890142453,0.003171165
0.998883774,0.260988844
0.508696586,0.621317278
0.600928501,0.277022848
0.182820487,0.706399993
0.685943593,0.5
0.97042384,0.10387609
0.361858368,0.602459016
0.274162274,0.507088498
0.736600652,0.284443365
0.736600652,0.871005155
0.736600652,0.571428571
0.736600652,0.45985833
0.846914852,0.48103044
0.949036673,0.798963845
0.559270805,0.335418115
0.559270805,0.799033034
0.482447787,0.695382295
0.482447787,0.473767218
0.22134021,0.699888675
0.22134021,0.779188246
0.009772879,0.977694348
0.545734331,0.045020645
0.611512958,0.996552933
0.048461926,0.359649123
0.341760695,0.787701295
0.64749257,0.9375
0.482447787,0.358522006
0.490321221,0.028631191
0.013263993,0.169121925
0.016012644,0.689482246
0.215251664,0.553154924
0.595310488,0.871091412
0.068062212,0.77835988
0.390041494,0.998143563
0.903471468,0.966252743
0.844342959,0.990051112
0.819926977,0.895514432
0.574355276,0.002518595
0.71895655,0.845170939
0.254085732,0.995624177
0.596310526,0.948166072
0.121497058,0.062559574
0.452137268,0.407301429
0.602680617,0.100427948
0.021097213,0.871005155
0.000514113,0.727241624
0.148506533,0.825618589
0.746613639,0.937992718
0.746613639,0.929074609
0.00236225,0.669568832
0.191767545,0.212709918
0.99352223,0.629117198
0.182442463,0.33582061
0.439607428,0.892828857
0.053042002,0.911143844
0.330248566,0.000108848
0.941112305,0.912573178
0.193792672,0.367510537
0.581501773,0.283502254
0.518105732,0.817931796
0.330248566,0.036342615
0.281556378,0.07399908
0.467879591,0.938392569
0.295615185,0.587082376
0.126232322,0.102107462
0.187184761,0.843282587
0.5,0.84309234
0.5,0.477777778
0.99495743,0.273925137
0.740558024,0.429286761
0.560248006,0.555282404
0.5,0.473767218
0.479774484,0.108520793
0.949494258,0.859777841
0.889987022,0.730478236
0.99754603,0.196492916
0.153122437,0.423347716
0.476351351,0.674175703
0.394087983,0.99515821
0.336583392,0.99515821
0.126892108,0.979617648
0.744200053,0.524398239
0.488714148,0.912304366
0.639505812,0.404337169
0.350545525,0.309082083
0.155928159,
0.647138588,0.835436055
0.317375331,0.442338122
0.76512025,0.473767218
0.595569363,0.353185156
0.740257155,0.353185156
0.989275893,0.001480999
0.111429693,0.981960411
0.420373701,0.029139521
0.632366308,0.996110817
0.57912923,0.045163225
0.5381818,0.919508757
0.178293142,0.022564507
0.137376237,0.036523445
0.125957987,0.524246611
0.634838034,0.113957665
0.017726817,0.613633992
0.376084992,0.278417401
0.999662514,0.222094735
0.325211264,0.360836828
0.375021334,0.980767322
0.458279761,0.533922788
0.108962084,0.086855951
0.108962084,0.633914046
0.108962084,0.627287304
0.108962084,0.959259145
0.108962084,0.486933465
0.108962084,0.00462112
0.108962084,0.287549426
0.769069427,0.849665056
0.801223435,0.809619729
0.501409497,0.967834922
0.474053364,0.222510656
0.874863782,0.728328452
0.663453727,0.088213748
0.882352941,0.440605559
0.449506203,0.013411611
0.007669766,0.325087227
0.5,0.329000077
0.167042244,0.508696586
0.422812349,0.754761094
0.331917359,0.819278459
0.594813272,0.082193386
0.682648363,0.038532621
0.881671285,0.649484536
0.087754765,0.69039063
0.363844762,0.683058621
0.75,0.316228193
0.943693326,0.475197657
0.924001147,0.015410474
0.228297944,0.705486481
0.491138962,0.581501773
0.602296835,0.834029651
0.293432925,0.020446248
0.127122948,0.095626236
0.030157822,0.181304296
0.508675799,0.234042969
0.548818006,0.395917534
0.333333333,0.216607898
0.501522114,0.126984127
0.341646469,0.126984127
0.810653068,0.126984127
0.809361478,0.423927674
0.027881105,0.53732732
0.228520509,0.526709625
0.163523581,0.042614619
0.292625114,0.669393735
0.609041503,0.291575999
0.533742331,0.007976087
0.787358844,0.044096159
0.160725921,0.636005643
0.508696586,0.643264952
0.998330237,0.267025561
0.38153077,0.893900384
0.6,0.354840874
0.035797458,0.646608656
0.5,0.167257716
0.482447787,0.980550818
0.086694632,0.175886618
0.600736737,0.527924233
0.390660972,0.189201496
0.683688328,0.791555077
0.307310041,0.016663281
0.227285625,0.166508611
0.124129507,0.608606652
0.417783423,0.488836637
0.107385758,0.71490813
0.093884968,0.477703872
0.422545143,0.508696586
0.65052999,0.340241784
0.4967342,0.982912507
0.346372438,0.124179859
0.473767218,0.347164031
0.524491705,0.480410259
0.624045525,0.742454109
0.206604289,0.343001141
0.548697633,0.13649984
0.417492155,0.182969174
0.525113169,0.080529002
0.298148925,0.907171014
0.168492442,0.026876407
0.428734514,0.14446731
0.693286555,0.121494187
0.537597485,0.197043353
0.647932655,0.576960515
0.817792591,0.347554483
0.508696586,0.003051829
0.437597847,0.913219057
0.870203716,0.803171213
0.533449765,0.260854239
0.503847778,0.758275672
0.456734631,0.563058862
0.5,0.748223545
0.505853807,0.479207789
0.340570813,0.547681762
0.311744396,0.517292786
0.403912146,0.999999829
0.972725096,0.411299545
0.508016681,0.02894342
0.139494715,0.795566857
0.541712599,0.740764779
0.482447787,0.940181477
0.105628154,0.668844845
0.837052786,0.136353093
0.525360561,0.24669351
0.359461667,0.999997719
0.5,0.403145293
0.318696526,0.5
0.115272847,0.725414706
0.25,0.584576992
0.126793914,0.020802086
0.456734631,0.406388184
0.454216215,0.952754895
0.755846432,0.934169186
0.478588574,0.99057347
0.070749436,4.60E-05
0.143654097,0.966857948
0.313215414,0.03395455
0.348912843,0.122369383
0.348912843,0.161760543
0.23004934,0.084089348
0.005566618,0.413005962
0.294117647,0.980980066
0.340057738,0.33948684
0.878672195,0.33948684
0.152585419,0.888360587
0.136626869,0.743380577
0.354290379,0.526232782
0.866654312,0.17782982
0.119914991,0.642121397
0.915436104,0.189480161
0.522316043,0.998183336
0.605118467,0.205882353
0.035259214,0.615169392
0.336950451,0.75
0.041906839,0.015025775
0.456458572,0.7786619
0.237279407,0.141204362
0.898685748,0.045033354
0.202085737,0.019113676
0.281991745,0.975989351
0.113909537,0.547884433
0.662777807,0.383282551
0.02472583,0.554081528
0.5281129,0.964709668
0.205971834,0.652856384
0.976330858,0.562668565
0.181818182,0.964352136
0.181818182,0.999693353
0.340326963,0.469044146
0.402303828,0.601833532
0.057660276,0.89534829
0.700771766,0.5
0.034286868,0.25
0.633147816,0.242024274
0.351760294,0.157245065
0.736010849,0.128442196
0.866979932,0.128442196
0.999273089,0.128442196
0.963999288,0.085906664
0.908079715,0.030517325
0.668410456,0.008147708
0.533168798,0.188101235
0.798722556,0.09244327
0.696471139,0.047643108
0.015117953,0.008616984
0.77588364,0.038894383
0.843511586,0.120782496
0.435565724,0.620052953
0.396423972,0.497771097
0.350725165,0.51227831
0.071455011,0.409060179
0.202652535,0.37814703
0.826774406,0.255916239
0.218537333,0.831340829
0.618420076,0.945179434
0.281942371,0.999997414
0.437101918,0.961296958
0.052475356,0.766564503
0.9916984,0.172021939
0.839016444,0.172021939
0.996885558,0.945613213
0.171898314,0.948003856
0.021915949,0.173422963
0.781605365,0.794586846
0.150307526,0.086230916
0.889659645,0.55561348
0.332492739,0.373827568
0.734703861,0.054200632
0.408697,0.514433255
0.164810297,0.999747429
0.000211665,0.986620096
0.437102725,0.994449346
0.126076659,0.924432274
0.127319199,0.403065181
0.950845112,0.105935112
0.97639385,0.599157561
0.210629945,0.406025156
0.650444203,0.4326888
0.826957517,0.557841238
0.63844637,0.666592307
0.708386452,0.090642824
0.168722654,0.992034557
0.505903703,0.511292565
0.015057176,0.573643411
0.027966836,0.922413896
0.676738363,0.582419888
0.46537911,0.311722004
0.804582588,0.816701235
0.222621633,0.907542281
0.469123528,0.344442811
0.737232913,0.897435897
0.394661468,0.897435897
0.52956286,0.936088116
0.064186693,0.897435897
0.126871078,0.969240697
0.005754343,0.998919818
0.99668209,0.851851852
0.737304363,0.905726091
0.560879066,0.359649123
0.91103234,0.362668911
0.317911821,0.512240696
0.325719701,0.273087278
0.851103247,0.996092164
0.392978836,0.892769581
0.245076147,0.596932248
0.933168018,0.596838379
0.072166042,0.296581729
0.650679948,0.128775981
0.5,0.091961965
0.196491823,0.874414504
0.745468277,0.199368315
0.677471965,0.493540003
0.153843948,0.666262392
0.971856118,0.971253974
0.968499052,0.905207958
0.039850014,0.901400463
0.715703084,0.743783204
0.458626956,0.503211077
0.257575271,0.037742585
0.518674016,0.769255116
0.221754523,0.003102597
0.133104562,0.044113148
0.104311657,0.164011508
0.627335518,0.076518609
0.311536144,0.005397919
0.186381313,0.170803684
0.019916728,0.031629666
0.523684204,0.08853485
0.446617081,0.928658962
0.482971601,0.953872475
0.000424937,0.534125216
0.193611447,0.984952233
0.24572378,0.86849331
0.310872157,0.623376623
0.144607965,0.580513424
0.507536232,0.000614516
0.313631558,0.217438854
0.313631558,0.347128594
0.024306007,0.146372505
0.184234146,0.508696586
0.09273556,0.508696586
0.108860431,0.482447787
0.301161273,0.956291293
0.255695094,0.926883504
0.533742331,0.002210883
0.436933304,0.256065023
0.095915924,0.950665455
0.886056823,0.416732931
0.383064749,0.25
0.501116423,0.25
0.485787788,0.25
0.183307454,0.315117052
0.596426468,0.088130782
0.491976915,0.508696586
0.33372889,0.362919679
0.178224975,0.932655816
0.356526096,0.845769652
0.241657054,0.451192217
0.241017229,0.451192217
0.916679936,0.008984807
0.291985835,0.036867956
0.35212529,0.510952084
0.515011909,0.006562984
0.814934598,0.566667176
0.197498098,0.913055326
0.476177361,0.898952774
0.653846154,0.912010665
0.962044322,0.232039814
0.983937752,0.999506506
0.401599847,0.950904929
0.710530108,0.999363156
0.600163547,0.489795918
0.660591344,0.932653876
0.265402882,0.508696586
0.864011894,0.633331657
0.052854231,0.001433751
0.011783646,0.929398049
0.264774312,0.869327865
0.143524668,0.286709036
0.662065573,0.102019192
0.218404674,0.210237239
0.542713913,0.22743193
0.787345635,0.003974972
0.171758872,0.212144708
0.178406136,0.533909749
0.219755544,0.819680094
0.094294481,0.756364516
0.068141908,0.9343351
0.741010136,0.921254131
0.722239719,0.547734925
0.882882883,0.828487765
0.782665336,0.281054336
0.951628549,0.138242521
0.175305863,0.78836126
0.301892479,0.270706619
0.920665917,0.082773907
0.043250506,0.438130339
0.056307982,0.503919996
0.185195492,0.996911553
0.289681557,0.210577141
0.119470253,0.012833341
0.611286668,0.133517792
0.984968606,0.145107637
0.406164246,0.49652159
0.665248886,0.012072188
0.28263036,0.038943598
0.981038725,0.014121572
0.329320977,0.023398032
0.18517094,0.076817675
0.031343826,0.673165874
0.067484527,0.05465234
0.334265926,0.318022518
0.180377087,0.439607428
0.473767218,0.516978121
0.04453008,0.353878603
0.080267068,0.428324362
0.055199636,0.997741513
0.052390088,0.694706914
0.152585419,0.138654383
0.000620955,0.085524969
0.608237579,0.418931759
0.631785371,0.781865211
0.578394446,0.162339915
0.5,0.416666667
0.5,0.378229558
0.080922104,0.070746636
0.085469119,0.084348343
0.085469119,0.038139372
0.152585419,0.868290467
0.152585419,0.117716055
0.152585419,0.639004407
0.152585419,0.007655704
0.125498831,0.374937631
0.012189783,0.115898164
0.034549745,0.490746868
0.239013686,0.015479248
0.165182786,0.923823295
0.152585419,0.999996576
0.064936057,0.00110533
0.666810331,0.994888384
0.280642751,0.303247817
0.249515889,0.666693005
0.780264945,0.82459106
0.331755887,0.507088498
0.371273172,0.553339331
0.08126698,0.058456973
0.748266726,0.16991639
0.425754602,0.944685353
0.496695044,0.595887034
0.666666667,0.016044048
0.61948627,0.210757164
0.093194319,0.376891064
0.443524561,0.87172256
0.002222941,0.54722182
0.158552328,0.007428857
0.16138267,0.000101833
0.017676725,0.214154764
0.183723396,0.74916712
0.248090466,0.548205286
0.041180768,0.501409497
0.045696133,0.15711277
0.695924471,0.223658922
0.018671365,0.284593574
0.818231343,0.016347246
0.5,0.328868607
0.326492247,0.447678459
0.991649546,0.645932637
0.470472502,0.050221226
0.402215664,0.918012974
0.127122948,0.321256412
0.619225009,0.140507197
0.985037793,0.017691464
0.199992966,0.057039118
0.294380932,0.098141313
0.316657955,0.996632953
0.549405605,0.394425849
0.5,0.573910558
0.995973409,0.222188267
0.224397754,0.421874598
0.158264836,0.29306249
0.442996524,0.700031525
0.011751582,0.666578147
0.832946504,0.708646891
0.903698625,0.178912668
0.084561169,0.480808682
0.353800706,0.165561808
0.426224267,0.21703351
0.2,0.568270425
0.384615385,0.338480322
0.171068526,0.430093433
0.013727456,0.579970101
0.556051357,0.087612579
0.561485489,0.108299732
0.095236944,0.552556249
0.986933697,0.672677457
0.407281815,0.33156461
0.982725995,0.007505702
0.989126755,0.414153431
0.988873047,0.565217391
0.985435923,0.975439895
0.639477346,0.516298837
0.00289586,0.344800984
0.271590677,0.676209087
0.458255112,0.784883027
0.179475395,0.445895261
0.964596319,0.903256454
0.535269618,0.482812069
0.01790554,0.125
0.012037805,0.5
0.0867648,0.041554329
0.078757446,0.01366214
0.732176739,0.004872969
0.223784928,0.750797554
0.618994413,0.175015703
0.161191241,0.040172433
0.08842331,0.296772778
0.394067928,0.167741562
0.457334012,0.397643902
0.496694502,0.988684958
0.252800637,0.872691599
0.210505664,0.760253153
0.956859372,0.960763795
0.750169501,0.868376254
0.622635314,0.639733062
0.74954677,0.016410899
0.157573792,0.447143386
0.008786251,0.713522975
0.073345791,0.185237036
0.648080826,0.090138811
0.466314679,0.829445758
0.099759097,0.959801685
0.081021687,0.478522268
0.193995843,0.463542922
0.556952276,0.072718345
0.939114081,0.142653921
0.314566369,0.643512857
0.523560877,0.643512857
0.497321473,0.401221454
0.349591419,0.473362638
0.326103171,0.716014573
0.129335844,0.035289554
0.553125403,0.364724215
0.750173948,0.418862853
0.98972114,0.468384256
0.698936944,0.037318812
0.390414464,
0.069039654,0.009773725
0.349591419,0.068694703
0.164561921,0.546166859
0.349591419,0.62705883
0.682537703,0.473525436
0.612133197,0.154072663
0.610935914,0.181334339
0.004610454,0.42459808
0.159619998,0.250703446
0.325847928,0.001286165
0.618697039,0.05135333
0.042873007,0.290927163
0.485033671,0.127471493
0.604553559,0.803487864
0.502530241,0.654017106
0.224132236,0.123720449
0.955985393,0.553554954
0.184310754,0.248221462
0.223462857,0.25069514
0.600211788,0.476051234
0.976214126,0.297876895
0.243698847,0.300431281
0.040600636,0.871460152
0.317317371,0.912169413
0.966357626,0.09327382
0.232169019,0.156794513
0.357008988,0.459038997
0.062172972,0.979035913
0.812602089,0.384464273
0.009433348,0.491984711
0.719764512,0.216924022
0.041480556,0.027377879
0.799634967,0.224630361
0.056069754,0.915861639
0.115685673,0.214689668
0.072369682,0.574845481
0.001259954,0.209334808
0.108295062,0.496794701
0.788796976,0.664659773
0.215079579,0.420074671
0.398041787,0.003599447
0.354391921,0.323473665
0.609586619,0.757364525
0.002347143,0.436872166
0.38249421,0.458679342
0.791363437,0.596837398
0.681429291,0.065464233
0.396911578,0.008757866
0.999417054,0.012057023
0.233222382,0.023806468
0.550745154,0.189255694
0.216252524,0.197701652
0.550745154,0.998343718
0.473767218,0.08830466
0.12803877,0.333139647
0.164468796,0.246024061
0.962169038,0.995658636
0.302282738,0.384289252
0.783809978,0.684923448
0.473767218,0.0009217
0.484712319,5.94E-05
0.854796474,0.438075684
0.301786649,0.041649703
0.482447787,0.143358701
0.131685108,0.289701384
0.972725096,0.075387414
0.667415364,0.365725693
0.53457196,0.034512498
0.931103367,0.666302045
0.589647891,0.980067613
0.380505628,0.010009295
0.200159579,0.740234367
0.562924088,0.19056767
0.200767223,0.985586292
0.321591578,0.085319604
0.188768824,0.000526314
0.28017589,0.610429801
0.008680841,0.526558434
0.593388518,0.999249273
0.812700375,0.582767594
0.220005419,0.012293986
0.466534742,0.910638302
0.844587333,0.169481603
0.391721048,0.962219182
0.566450567,0.999494436
0.192371035,0.427365055
0.622265236,0.280368794
0.446596493,0.434133118
0.027135804,2.73E-06
0.744049492,0.071894388
0.202199196,0.517974481
0.000242566,0.238888667
0.377299554,0.999392547
0.780684986,0.776271354
0.366670461,0.665343319
0.058827318,0.096732915
0.235775096,0.435270375
0.307178608,0.987786937
0.229460935,0.06758217
0.163630552,0.793756012
0.885949473,0.988808326
0.425167317,0.00013046
0.082814531,0.020817389
0.596056569,0.408428201
0.572646959,0.287931204
0.408449688,0.974821224
0.408449688,0.00012443
0.747992878,0.437879739
0.793724551,0.947476778
0.243220481,0.893257277
0.243220481,0.313224703
0.172267641,0.926087934
0.003595881,0.577498902
0.1871002,0.841983029
0.668369017,0.997104582
0.992541328,0.057486754
0.5,0.912286447
0.5,0.783920074
0.508538487,0.955512998
0.624391824,0.279838932
0.258457167,0.592992673
0.400748249,0.243772003
0.872322776,0.999995884
0.389613452,0.995508649
0.013398856,0.795355711
0.07383842,0.098340776
0.585281702,0.139563374
0.098584616,0.166043948
0.362222852,0.481768563
0.169779562,0.495499682
0.447678459,0.47349795
0.669568832,0.028822342
0.139494715,0.247672223
0.601122171,0.807850927
0.364232388,0.11134249
0.617640595,0.12205067
0.473767218,0.664888105
0.173387223,0.063583679
0.629999615,0.975702235
0.60726862,0.917356979
0.996655807,0.999285552
0.963197156,0.077461538
0.371723478,0.99639635
0.001347919,0.975493351
0.821530915,0.766349897
0.92315009,0.990689107
0.450112339,0.720454259
0.527899091,0.993208222
0.527899091,0.057033173
0.527899091,0.845132336
0.74874842,0.997355506
0.658195589,0.995407183
0.941896919,0.077921389
0.422545143,0.946603932
0.872573933,0.003548584
0.872573933,0.83025338
0.699631827,0.784415175
0.416665677,0.064364504
0.189136304,0.001488712
0.299992048,0.019054704
0.258252404,0.001587436
0.512898926,0.0111192
0.70938815,0.483147901
0.421874598,0.000599691
0.927345711,0.999321587
0.236827814,0.528511874
0.828430138,0.999994758
0.567509308,0.480063489
0.025181484,0.609723223
0.004778972,0.489576403
0.5,0.039632668
0.190716427,0.337562458
0.017007866,0.538653925
0.998780811,0.538653925
0.435785909,0.999999999
0.890003019,0.118248747
0.165288245,0.231056825
0.099952666,0.964156102
0.053148167,0.032205378
0.965145183,0.999556689
0.378464315,0.999238703
0.035515791,0.137071723
0.98874959,0.04269557
0.437494418,0.926589336
0.129085113,0.287524347
0.839692529,0.150209324
0.839692529,0.861191032
0.090841311,0.402537129
0.080391999,0.426929069
0.876828935,0.429589767
0.329840914,0.02809673
0.036592992,0.499595637
0.509962227,0.169191215
0.708592331,0.929078946
0.064325985,0.006975408
0.04588192,0.0025803
0.601753339,0.246916399
0.121108071,0.004092565
0.183182173,0.429323977
0.941302547,0.431700818
0.850806923,0.174187419
0.839023594,0.642933582
0.53928603,0.705951473
0.54629021,0.379955533
0.012441574,0.016034018
0.074151175,0.347851423
0.998369833,0.266583981
0.929143121,0.983176302
0.100600249,0.924939016
0.070839873,0.353450927
0.108401391,0.066304896
0.122748261,0.044635924
0.735641678,0.180765514
0.038376369,0.990744354
0.199571285,1.54E-07
0.138992287,0.819307717
0.241938315,0.692583943
0.531047155,0.36649773
0.949446703,0.171333049
0.196642828,0.008964852
0.020171305,0.017773386
0.875644736,0.363716755
0.862380181,0.16674328
0.360044757,0.1630539
0.829826137,0.505720295
0.994072749,0.033100339
0.888025682,0.026267034
0.350800987,0.44297127
0.034539433,0.036384625
0.099017923,0.811659642
0.483067435,0.23227834
0.506101061,0.004820045
0.199717309,0.99637729
0.278207335,0.835848859
0.389109724,0.998851357
0.422545143,0.052623099
0.729275977,0.644266587
0.462818019,0.198303656
0.83022855,0.198303656
0.792638395,0.224032345
0.333149926,0.364589138
0.507536232,0.996895808
0.001761167,0.518591866
0.540803826,0.100087248
0.185697399,0.995541402
0.113778665,0.979565505
0.669568832,0.431948693
0.192947996,0.972559881
0.322338011,0.72698009
0.966606038,0.983781122
0.957863044,0.855376508
0.305626209,0.618060702
0.988405297,0.99999194
0.988405297,0.213881609
0.898773234,0.408859394
0.473767218,0.005160602
0.040538371,0.09023318
0.983233075,0.008016091
0.302889351,0.499315526
0.098788596,0.033571977
0.085469119,0.997137447
0.00107789,0.483903999
0.208329163,0.997151649
0.606619842,0.903059407
0.471781877,0.469933611
0.139494715,0.037510555
0.043736872,0.97556972
0.053541727,0.846822759
0.01977281,0.190566967
0.069198706,0.109189146
0.611763524,0.438526902
0.611763524,0.120953565
0.875863061,0.010254434
0.473767218,0.952786461
0.0181173,0.140504858
0.967756944,0.388777573
0.206584346,0.900008005
0.47352723,0.487082985
0.756683626,0.422421997
0.451105529,0.327387977
0.834504914,0.396864412
0.134616153,0.965802362
0.986413275,0.876108168
0.997519368,0.387558071
0.037668971,0.34375
0.316093059,0.71781023
0.007860259,0.812111616
0.510829127,0.589647891
0.000890268,0.525113169
0.535450361,0.508985926
0.917032792,1.05E-05
0.357582007,0.585931671
0.684153717,0.861036399
0.260628117,0.189859846
0.109858742,0.295851558
0.999335458,0.78653181
0.285425562,0.232430176
0.663991409,0.074468284
0.286179309,0.975452751
0.638892246,0.051141959
0.084551252,0.020157211
0.389690329,0.923193225
0.73091716,0.627178696
0.183723396,0.05236904
0.17921044,0.024088863
0.890142453,0.551455647
0.659466407,0.039146522
0.255608638,0.16885265
0.793912814,0.998776225
0.916778169,0.539293086
0.916778169,0.348159438
0.916778169,0.989184449
0.916778169,0.642868411
0.385243027,0.202841814
0.087974593,0.605370569
0.177192781,0.764366047
0.171954343,0.5
0.067678148,0.710913844
0.23388964,0.106743093
0.416322394,0.171578628
0.047837006,0.079625518
0.047837006,0.228899857
0.504290646,0.604144076
0.478047981,0.000683513
0.000259855,0.416783127
0.000400094,0.620578734
0.304510929,0.99425522
0.049301952,0.045693799
0.711960154,0.199235311
0.710651928,0.473767218
0.334132838,0.94738502
0.000211665,0.994244992
0.020788744,0.473767218
0.341955975,0.046673237
0.014891368,0.077560089
0.942723641,0.675
0.671973887,0.882232931
0.189243246,0.978846722
0.733278868,0.18722993
0.381911031,0.955196815
0.721315086,0.433306369
0.640625,0.566450567
0.611774809,0.84379389
0.333468038,0.226292957
0.840472384,0.326166723
0.286845647,0.980864631
0.150662944,0.817206377
0.347222943,0.600461074
0.002382,0.330326111
0.112148443,0.382994896
0.630479524,0.978977739
0.056621556,0.906593676
0.506513782,0.019969508
0.727212367,0.004422427
0.043172108,0.621561308
0.004234606,0.075357229
0.5,0.001712757
0.5,0.031700359
0.674754828,0.637436027
0.182830083,0.020082783
0.586427343,0.009100327
0.420868713,0.818479162
0.406860008,0.818479162
0.910004321,0.878821211
0.99092918,0.384615385
0.921859989,0.867048777
0.04754482,0.045619045
0.078267785,0.436000938
0.608182048,0.992700334
0.686571656,0.98997315
0.006561391,0.068499562
0.158394748,0.565884627
0.104292242,0.264997263
0.674349591,0.380623081
0.967764969,0.603216763
0.271378678,0.038464099
0.866617233,0.980582072
0.737810488,0.683876296
0.52621329,0.475875047
0.947536253,0.99999793
0.4,0.606344742
0.456734631,0.952004642
0.883246257,0.186911154
0.358892747,0.619908361
0.340425532,0.252675735
0.101153864,0.99915637
0.164614256,0.768282576
0.347528609,0.015401371
